"Timestamp","gforcexavg","gforcexstdev","gforcexmax","gforcexmin","gforcexmaxamp","gforcexmaxfreq","tgforcexmaxamp","tgforcexmaxfreq","gforcexenergy","gforcexentropy","gforceyavg","gforceystdev","gforceystmax","gforceystmin","gforceymaxamp","gforceymaxfreq","tgforceymaxamp","tgforceymaxfreq","gforceyenergy","gforceyentropy","gforcezavg","gforcezstdev","gforcezstmax","gforcezstmin","gforcezmaxamp","gforcezmaxfreq","tgforcezmaxamp","tgforcezmaxfreq","gforcezenergy","gforcezentropy","linaccxavg","linaccxstdev","linaccxmax","linaccxmin","linaccxmaxamp","linaccxmaxfreq","tlinaccxmaxamp","tlinaccxmaxfreq","linaccxenergy","linaccxentropy","linaccyavg","linaccystdev","linaccymax","linaccymin","linaccymaxamp","linaccymaxfreq","tlinaccymaxamp","tlinaccymaxfreq","linaccyenergy","linaccyentropy","linacczavg","linacczstdev","linacczmax","linacczmin","linacczmaxamp","linacczmaxfreq","tlinacczmaxamp","tlinacczmaxfreq","linacczenergy","linacczentropy","linaccavg","linaccstdev","linaccmax","linaccmin","linaccmaxamp","linaccmaxfreq","tlinaccmaxamp","tlinaccmaxfreq","linaccenergy","linaccentropy","speedavg","speedstdev","speedmax","speedmin","gyroxavg","gyroxstdev","gyroxmax","gyroxmin","gyroxmaxamp","gyroxmaxfreq","tgyroxmaxamp","tgyroxmaxfreq","gyroxenergy","gyroxentropy","gyroyavg","gyroystdev","gyroymax","gyroymin","gyroymaxamp","gyroymaxfreq","tgyroymaxamp","tgyroymaxfreq","gyroyenergy","gyroyentropy","gyrozavg","gyrozstdev","gyrozmax","gyrozmin","gyrozmaxamp","gyrozmaxfreq","tgyrozmaxamp","tgyrozmaxfreq","gyrozenergy","gyrozentropy","sampleno","Action"
39,0.315396875,0.144390189293154,0.6585,0.0458,1.76820926009581,1.75,1.76820926009581,2,4.54771794969741,1.41751577016718,-0.772571875,0.349480037026783,-0.0919,-1.7742,5.13896607363981,1,5.13896607363981,1.25,11.0072342534353,1.42042070875101,0.383603125,0.22990825868001,0.8766,-0.171,2.85382285112444,0.25,2.85382285112444,0.5,7.24119775658696,1.40518404083944,7.19130625,3.15310838307908,13.1336,2.4768,54.9482738656515,0.25,54.9482738656515,0.5,99.3104009439092,1.31673367541932,-14.36045,5.60995663648355,-6.6177,-25.9115,67.6055086134452,0.25,67.6055086134452,0.5,176.691370914145,1.42390624308691,9.252484375,3.50861364893456,17.127,3.0337,46.1875440337856,1,52.3181985667986,1.49479112157256,110.507405994304,1.40117108812832,19.3688323524006,4.59333694253425,30.2232225649417,10.5939597535577,42.3476754399415,2.25,42.3476754399415,2.5,144.671885014016,1.45299235002833,4.8374999740625,0.465867356597962,5.59000015,4.23999977,0.288553125,1.38899690702746,2.7974,-2.0858,18.4088644043,1,18.4088644043,1.25,43.7478903316491,1.41827540710816,-0.27703125,0.938575065634414,1.3316,-2.5502,10.1878104669966,0.75,10.1878104669966,1,29.5613898286261,1.3842325630105,0.10759375,0.697025202458923,1.3476,-1.2698,7.59163254407331,0.75,7.60067100681056,1.04768606068675,21.953527730185,1.3842325630105,32,"Bike"
41,0.308415625,0.116449119747293,0.5383,0.0458,1.31385937232532,1.75,1.31522658192229,1.9068386279816,3.66768514324771,1.43064776232417,-0.917890625,0.35860139193312,-0.0919,-1.7742,3.59888345869415,0.75,3.59888345869415,1,11.2945207348519,1.43197997753638,0.355009375,0.143964378119515,0.5575,-0.0044,1.70739500406349,1,1.70739500406349,1.25,4.5343065875611,1.41648306998075,5.1536,1.46222101524337,8.1026,2.4768,17.1912051398202,1,17.5094325881682,1.10353896624376,46.0541591502874,1.41329162484716,-17.829084375,4.67280967645041,-6.6177,-25.9115,46.3792018418447,0.75,46.3792018418447,1,147.174960744517,1.42051877263515,8.540415625,3.2148949062349,17.127,3.0337,37.7296317025006,0.75,37.7638070128678,0.973510896651248,101.256431223256,1.39065913618554,20.8946056287197,3.80514252027933,30.2232225649417,14.2612572327968,36.6656386041284,1.25,36.6656386041284,1.5,119.846888665666,1.42840705841158,4.354375094375,1.08251781157924,5.59000015,2.9000001,0.10765625,1.19239228172111,2.7974,-2.0858,16.3861453389824,1,16.3986021380487,1.23924906861562,37.5556248607316,1.38521800893464,0.006634375,0.906238746798876,1.3316,-2.5502,10.9941913905889,1,12.1577291668382,1.50322685513896,28.5429241121158,1.3594740081176,0.117209375,0.599081292000846,1.3476,-0.7968,6.28248445774659,0.5,6.61993246271462,0.984385107242299,18.8686832415513,1.3594740081176,32,"Bike"
43,0.264859375,0.219486054901834,0.7777,-0.3636,2.48641994779036,0.25,2.48641994779036,0.5,6.91293969813132,1.44089157964018,-1.0261375,0.451920423875851,-0.194,-2.3541,4.53043798188265,2.5,4.57977374554469,2.92006694311457,14.2336999041008,1.43842392168493,0.436196875,0.408370693779936,2.2672,-0.6088,3.10656443093002,1,3.10656443093002,1.25,12.8620562333555,1.47679474044793,6.21693125,2.7861116229911,13.3759,1.1025,23.5074995392813,1.5,23.5074995392813,1.75,87.7514594292311,1.41630637763895,-17.6586875,2.97387336018522,-11.5677,-23.7766,29.5693732863502,0.25,29.5693732863502,0.5,93.6652090176496,1.43824380775618,8.25905,4.41134260500244,23.3133,-1.7754,47.2514626706556,0.75,47.2514626706556,1,138.939785627012,1.37662738780929,21.0289725691049,3.43235623569751,34.2556864387506,14.9056897730363,29.8598452523283,2.5,29.8598452523283,2.75,108.105600105183,1.45414226226759,3.641250090625,0.656008221868962,5.59000015,2.9000001,0.080865625,0.78860378972418,1.4946,-2.8304,8.0073472487697,1,8.01715517417832,1.21543830244432,24.837889799055,1.40902729498448,-0.20799375,1.06780604223363,1.8898,-3.0158,10.8301560799728,0.25,10.8301560799728,0.5,33.6316527378599,1.41398027078747,0.188675,0.452675847848995,1.3049,-0.5763,6.08662489054879,0.5,6.15800488039176,0.884119707761538,14.2574927613518,1.41398027078747,32,"Bike"
45,0.176503125,0.234447170587258,0.7777,-0.3636,2.58321074007977,1.5,2.63678392281341,2.27949794602634,7.38415546897545,1.41269148190135,-0.866865625,0.499284102722944,-0.1686,-2.3541,4.77992867092598,0.5,4.77992867092598,0.75,15.7254678248375,1.44585559892692,0.35844375,0.46993697925978,2.2672,-0.6425,4.1900216411911,0.5,4.1900216411911,0.75,14.8011498999233,1.45771928238704,5.324790625,3.67625771547024,13.3759,-0.4431,45.1260530797135,0.25,45.1260530797135,0.5,115.787528794037,1.40239819758735,-16.451634375,5.03870941557327,-6.9151,-27.9589,61.4914460974017,0.5,61.4914460974017,0.75,158.699350452325,1.41901394909357,8.92424375,5.72425338740219,23.3133,-1.7754,78.3243201315251,0.75,79.0071751901226,0.960032265937799,180.291264980975,1.33936728967534,20.690506584717,4.5420550599956,34.2556864387506,13.7155112522283,41.0993837666611,2.25,41.22952193217,2.06385921754426,143.056709226402,1.42748545215822,3.662500038125,0.318129651815923,3.92000008,2.9000001,-0.045503125,1.24204476322751,3.0882,-2.8304,17.0870149461548,0.75,37.1076616606138,2.36203433632886,39.1194809821143,1.41350387881977,-0.137653125,1.16482500609689,1.8898,-3.0158,12.4181833783021,1,12.4181833783021,1.25,36.6873650794112,1.41921709528723,0.18304375,0.471001118372414,1.3049,-0.5763,6.86383643820478,0.25,6.86383643820478,0.5,14.834666058931,1.41921709528723,32,"Bike"
47,0.191796875,0.169839750817237,0.5129,-0.1149,1.8055102612023,3.25,1.8055102612023,3.5,5.34927814102052,1.42623713508109,-0.806665625,0.348632868742089,-0.1686,-1.3935,4.47394265254825,0.75,4.47394265254825,1,10.9805518144581,1.38106784078152,0.302984375,0.272870817964052,0.9122,-0.6425,2.61333966618546,0.5,2.67291546192495,0.945750337257228,8.59434787694796,1.4319356190167,3.523646875,2.38696002101531,9.8835,-0.4431,30.1975703211383,0.5,30.1975703211383,0.75,75.1797680017037,1.40045260324268,-16.241065625,5.82266835597039,-6.9151,-27.9589,64.1589466934654,0.75,64.1589466934654,1,183.390945930681,1.44559482225409,8.2618375,4.77350907288035,16.3867,-0.4321,72.4658562738058,0.75,72.842044719505,1.02733191463862,150.346592106107,1.35045701342317,19.6298730330868,4.49253660712317,29.1642789801154,13.7155112522283,38.7145591566447,1.5,38.7145591566447,1.75,141.497074475096,1.46710543581622,3.791875041875,0.313620298767816,4.15999985,3.30999994,-0.140290625,1.52155964537228,3.0882,-2.3521,23.0348783934243,0.75,23.0348783934243,1,47.9230905137596,1.39299918044302,0.263196875,0.69208643525277,1.9047,-0.9726,6.2350830186935,2,6.2350830186935,2.25,21.7979761627083,1.43731566725157,0.012040625,0.467447069185292,0.963,-1.3912,5.04612198247397,1,5.04612198247397,1.25,14.7227276137949,1.43731566725157,32,"Bike"
49,0.203809375,0.178775347148268,0.5417,-0.1687,1.97855167233516,3.25,1.97855167233516,3.5,5.63071396449864,1.44414593674304,-0.909034375,0.494726772823125,-0.0762,-2.2505,6.43304185815049,1,6.43304185815049,1.25,15.581930018775,1.37435008053111,0.433440625,0.255879950253107,1.1057,-0.0264,2.51799939175656,1.25,2.51799939175656,1.5,8.05920297237884,1.45634994028362,3.958303125,2.53587185522434,14.2915,-0.2013,29.2699590447103,2.25,30.1421493268171,1.9465492423901,79.8698998220856,1.43476215662693,-15.6838375,5.70297555054914,-7.805,-26.0883,86.450404616634,1,92.632582182853,1.12472700817658,179.621097561283,1.40591905536702,8.621484375,3.94041730474761,16.7798,2.3026,48.1997891785958,0.75,48.4233559064624,1.03189529863329,124.1075075379,1.42535359814882,19.2147699478935,4.49256877364902,28.7659177075928,13.8041321440357,58.4210770619777,1,58.4210770619777,1.25,141.498087593008,1.43660044615029,4.148750103125,0.353660582929113,4.84000015,3.74000001,-0.183409375,1.90548510060272,2.6237,-3.3023,33.558136933371,1,33.558136933371,1.25,60.015218743832,1.28571192730951,0.209259375,0.707017136197572,1.9047,-1.0077,8.43782621081641,1.75,8.43782621081641,2,22.2682339899238,1.43549542413131,-0.147671875,0.917605188919426,1.6512,-2.089,11.2212800454941,1,11.2212800454941,1.25,28.9009219311426,1.43549542413131,32,"Bike"
51,0.167365625,0.16604191583001,0.5417,-0.1687,1.85980738165815,3.25,1.85980738165815,3.5,5.22966141064601,1.38515083654785,-0.8663625,0.497582263420801,-0.0762,-2.2505,6.06972317256841,1.25,6.08660193304569,1.56125845941733,15.671866640576,1.36804346573521,0.586778125,0.248902399234636,1.1057,0.0161,2.54596134590575,1.25,2.58795711559558,1.41049752382267,7.83943780573582,1.45468394755095,3.28215625,2.87418696071097,14.2915,-0.2013,39.5283355205214,0.25,39.6022693838553,0.66320025759247,90.525483040081,1.39894792497739,-15.075234375,5.12930996897365,-4.3522,-23.1188,58.9105671353965,1.25,58.9105671353965,1.5,161.552908335783,1.41040778686964,11.076640625,3.46210491425789,16.7798,4.8882,43.2932962633103,0.25,43.2932962633103,0.5,109.042565422086,1.37129419914548,19.7940982610143,3.8046382729417,28.6245434845693,13.7899323015017,52.0440974388751,1.25,56.7263279994402,1.9153156812949,119.831006875638,1.41309108108622,4.77437508,0.638313973607997,5.48000002,3.88000011,-0.107928125,2.05969278264038,2.5385,-3.3023,27.2283363257666,1.25,32.6416990411872,2.39759564386296,64.8721487542227,1.33168979363706,0.080796875,0.864602656262243,1.4456,-2.3244,10.1663937518756,1.25,10.5486759581925,1.62164368868183,27.2315524932017,1.41828772969465,-0.217284375,0.907786422980639,1.6512,-2.089,9.14512034130787,1,9.14512034130787,1.25,28.5916697698823,1.41828772969465,32,"Bike"
53,0.167403125,0.123580185499067,0.4255,-0.0343,1.159386555657,0.75,1.159386555657,1,3.89228541476598,1.44363190447935,-0.78955,0.393650748269203,-0.0665,-1.5939,5.23104720354104,1.25,5.70652517695169,1.79882446164179,12.3984363659294,1.40775752326485,0.635884375,0.170289806315823,0.9865,0.3337,1.57680934809707,1,1.57680934809707,1.25,5.36345310317896,1.44738686211871,2.3444375,1.54434038529243,5.0941,0.2582,21.4763915467674,0.25,21.4763915467674,0.5,48.640593415788,1.35153099954081,-15.230484375,4.40993651041339,-4.3522,-21.0438,51.6295409546998,1.25,51.6326234181532,1.52307366067818,138.895499227549,1.35441449575559,12.2654875,2.0204655590538,16.2475,9.4481,26.6214037818892,1.25,26.6214037818892,1.5,63.6366468846371,1.40766543553534,20.1188388235117,2.91709445567865,25.1953725810912,13.2262685455876,30.8222466977781,0.25,30.8222466977781,0.5,91.8768988529996,1.39094045869556,5.297500074375,0.405024845940388,5.96000004,4.84000015,0.33283125,1.95014108711065,2.3819,-3.6198,28.7574107254339,1.25,43.5630777063459,2.42558669902403,61.4217051013728,1.37700073242081,-0.072634375,0.850142214520179,1.0994,-2.3244,9.39441687297523,1.25,9.39441687297523,1.5,26.7761059646469,1.42075165767836,-0.00894687499999999,0.478163012414733,0.5731,-0.9822,4.54974786973995,2.5,4.54974786973995,2.75,15.0602372992593,1.42075165767836,32,"Bike"
55,0.16133125,0.117444601731227,0.4191,-0.0881,1.19337686419672,2,1.19337686419672,2.25,3.69903887516744,1.44847407337413,-0.749275,0.398795969339323,-0.0665,-1.5939,4.82840310821334,1.25,4.86962754305853,1.56422729608752,12.560490410808,1.42050060070125,0.626259375,0.139468014275849,0.9044,0.3953,1.70966855631371,2.25,1.70966855631371,2.5,4.3926889703233,1.43784189289158,2.70855,1.35821396575584,5.0492,0.6933,17.8518951940565,0.5,25.6361984012349,1.46452157502253,42.778349843817,1.39304920376278,-13.58980625,5.16209119996285,-4.0413,-21.0438,61.1134778058735,1.25,61.1134778058735,1.5,162.585387019498,1.38384820839204,12.5562875,1.62768786532783,16.1489,9.6449,20.2711178679142,1,20.2711178679142,1.25,51.2657082720994,1.36746932868629,19.2430930055314,3.13990956431833,24.6491353448757,12.2661077424748,32.6569281751907,1.25,34.7576431066139,1.12514860510831,98.89469053251,1.40864119586482,5.6256251178125,0.504233274521906,6.09000015,4.84000015,0.215875,2.0896669053904,2.3819,-3.6198,31.4060732217813,1.25,32.2990962108786,1.36336532813363,65.8162146684235,1.39734291502411,-0.066915625,0.764646467375979,1.0855,-1.9388,8.92704582269052,1.25,9.4078635709819,1.18400240041621,24.0833292198151,1.432670112813,0.06599375,0.405529893045169,0.6956,-0.9321,4.06420051946056,1.25,4.1058373096531,1.66565778606631,12.7725822839393,1.432670112813,32,"Bike"
57,0.150134375,0.126581621275595,0.4264,-0.0881,1.29412584009439,2,1.29412584009439,2.25,3.98681873051685,1.40346500094016,-0.77879375,0.352198207518199,-0.1383,-1.3452,3.95520853418521,1.25,3.95520853418521,1.5,11.0928458368446,1.44089903579536,0.6206,0.288681285358315,1.7693,0.1119,2.84416332873767,0.75,2.84416332873767,1,9.0923148559649,1.44042820951912,3.18118125,1.71388775283404,6.0816,0.7916,23.1045977512228,0.75,23.1045977512228,1,53.9806626439506,1.36926897207465,-12.925590625,5.47018699464295,-3.9837,-19.151,101.407012787389,1.25,101.434080311698,1.49514914219936,172.289181872542,1.35165643214948,12.577084375,3.4881320615453,17.7067,2.7814,45.0352886627739,1.25,45.0352886627739,1.5,109.862317272803,1.38432810541772,19.2552246834664,2.91478920554297,24.6491353448757,12.2661077424748,40.778793505866,1.25,57.9161283327881,2.19190567047125,91.80429262212,1.42100698433542,5.7868751125,0.326570065529593,6.09000015,5.21000004,-0.21359375,2.06509990290832,2.2648,-3.2011,32.7150208134881,1.25,32.7150208134881,1.5,65.0424515844844,1.39159833155639,-0.14288125,0.721635969991438,1.127,-1.9388,8.44180192369905,1.25,8.44180192369905,1.5,22.7286692395309,1.40696905905719,0.033496875,0.436001099794688,0.6956,-0.7318,5.37360196077849,1.25,5.37360196077849,1.5,13.7323043714447,1.40696905905719,32,"Bike"
59,0.27284375,0.219659399008057,1.026,-0.0925,2.29077878968779,0.25,2.29077878968779,0.5,6.91839934956056,1.42311864644938,-0.898990625,0.461252078837434,-0.1832,-2.8384,3.84340304101167,3.5,3.84644441738196,3.57735729185293,14.5276100026811,1.43907495814735,0.396321875,0.358349878348661,1.7693,-0.0655,5.5944513858999,0.25,5.5944513858999,0.5,11.2865990550741,1.41643360838377,5.007709375,2.01333537923122,9.9815,0.7916,34.7195755008455,0.25,34.7195755008455,0.5,63.4120745163727,1.36610193757544,-15.49045625,4.76728033389008,-3.9837,-24.0421,52.352345479812,1,52.4180882929709,1.26757444791773,150.150411546689,1.40751298313089,8.1123,5.55145015434067,17.7067,0.6196,101.961381640544,0.25,101.961381640544,0.5,174.84864890985,1.30907135572826,19.4391112400178,3.00723638295945,27.7929568838942,13.1538768604545,25.6871569525218,1.5,25.7732617763787,1.54996532900785,94.7160118337501,1.45540954316173,5.6187500365625,0.290869137515273,6.09000015,5.21000004,-0.167153125,1.38946742059436,2.1827,-3.2011,19.2471573197891,1.25,19.2765004592531,1.48295947456227,43.7627096417715,1.3838640122691,-0.21665,0.564474017231114,1.2219,-1.1558,6.83454726399517,1.25,6.83454726399517,1.5,17.7786914254115,1.40590970876824,0.111315625,0.427988055387572,0.8703,-0.7318,4.58063945110213,0.5,4.58063945110213,0.75,13.479925272419,1.40590970876824,32,"Bike"
61,0.36091875,0.211336982760373,1.026,-0.1125,2.20571676472762,3.75,2.20571676472762,4,6.65627626530029,1.45380622541136,-0.978225,0.475294398411438,-0.2018,-2.8384,4.06818064987286,2,4.36612952491819,2.89733330841002,14.9698873422615,1.44174634894449,0.317590625,0.259919344014918,1.1429,-0.0655,2.97834738739913,0.25,2.97834738739913,0.5,8.18642784552579,1.43150349769666,6.8995125,1.97363095461132,11.9938,4.9474,20.4181140364651,0.5,20.4181140364651,0.75,62.161542708012,1.41644440176276,-17.3768,4.37203626501207,-10.5819,-27.4209,40.6904360141175,0.75,40.9999373838926,1.14371273748186,137.701791904681,1.42739388587528,7.516971875,4.80998877573866,23.2212,0.6196,60.7454805771295,0.25,60.7454805771295,0.5,151.495557976298,1.4099980087908,20.6815652290937,4.87659630996648,37.2876299258883,13.1538768604545,51.2790423122295,0.5,51.7945448198952,0.800974092964168,153.593430972212,1.39830932375957,5.8474999675,0.301982687113242,6.28999996,5.21000004,0.31495625,0.819581346289363,2.4448,-1.6618,8.41118680490469,1,9.23721906602648,2.11607613850986,25.8135598963026,1.43558722937978,-0.467025,0.770339243241197,1.2219,-2.1252,8.70914259230139,0.25,8.70914259230139,0.5,24.2626290677659,1.42705315546604,0.263609375,0.587877764538094,1.1782,-1.1452,6.48231144306523,0.5,6.48231144306523,0.75,18.5158165877176,1.42705315546604,32,"Bike"
63,0.25721875,0.191642631861426,0.6365,-0.1125,1.68426221126484,1,1.68499449417357,1.13215871491074,6.03598236909287,1.45557668767249,-0.834446875,0.398642375897103,-0.0816,-1.4878,4.8014999598822,1,4.80584220950021,1.23706602206747,12.5556528269143,1.4225566442095,0.5272125,0.267901665577791,1.1429,-0.0313,2.46598742078881,3.75,2.46598742078881,4,8.43783929688164,1.45230945754223,5.13363125,3.62675934262456,11.9938,-0.1568,54.4404391651682,0.25,54.4404391651682,0.5,114.228526483887,1.31406925787118,-16.12565625,5.90140976645179,-3.7519,-27.4209,78.4271775873126,1,78.4271775873126,1.25,185.870987875246,1.42397848115805,11.436359375,3.085369289327,23.2212,7.8142,34.7222017932175,0.25,34.7222017932175,0.5,97.17688831358,1.43672425837522,21.1255765286994,5.23944892144104,37.2876299258883,11.2709327462282,47.7441103446888,1,47.7441103446888,1.25,165.021848251638,1.44681256723244,5.71125006625,0.487956448172295,6.28999996,5.01000023,0.207,1.38224619020006,2.4448,-2.84,21.7227907514125,1,21.72279254126,1.24990732728957,43.5352695418324,1.38947017277132,-0.24241875,0.971808161885907,1.1484,-2.1252,11.3292117861268,0.25,11.3292117861268,0.5,30.6081004748743,1.40877242102544,0.326725,0.632037841353843,1.1782,-1.1452,8.36583220701235,1,8.36583220701235,1.25,19.9066837579744,1.40877242102544,32,"Bike"
65,0.153371875,0.155178353650025,0.5549,-0.1208,1.5778037045521,1,1.57945013631505,1.40974394186814,4.88750231406595,1.43967437610774,-0.75069375,0.284821202474521,-0.0816,-1.2855,2.92855350260613,1,2.92856302340848,1.24786990349347,8.97073756387957,1.43221304824014,0.644340625,0.232604690074723,1.0706,0.1231,2.27773856374225,1.5,2.27773856374225,1.75,7.32612464472179,1.43505439911102,2.674365625,2.51158418373863,11.9938,-0.2346,20.3399335553077,2.5,20.3399335553077,2.75,79.104934556006,1.43149516192544,-14.20566875,5.85931002832451,-3.7519,-26.7271,80.1998292656483,1,80.1998292656483,1.25,184.545013197214,1.3883991689448,12.745884375,1.84600039808988,15.9111,8.6055,21.7117142004184,0.25,21.7117142004184,0.5,58.1416866799545,1.41802236345778,19.8659759228854,4.47786056599345,28.435849374689,11.2709327462282,57.9495774677539,1,61.3987261742093,1.05838696510494,141.034837421438,1.39006429330282,4.920625119375,0.530629237793039,6.28999996,4.30999994,-0.21721875,1.92425573805655,2.4703,-2.84,34.8710255877521,1,34.8710255877521,1.25,60.6064193322786,1.32478782060381,0.1807,0.797474950157704,1.1484,-1.5191,12.0753916896946,1,12.0753916896946,1.25,25.1172961474757,1.40558508487198,0.04394375,0.606489300460099,0.9076,-0.7169,6.34254847253204,1.75,7.35167475708427,1.41278665786241,19.1020061093069,1.40558508487198,32,"Bike"
67,0.1551,0.132916495735893,0.4733,-0.1208,1.21765442426061,3.75,1.21765442426061,4,4.18634213604192,1.45499045563662,-0.774715625,0.25175303452619,-0.1994,-1.2758,2.62889488200724,1,2.66459610174949,1.16070807130848,7.92922150466236,1.43775751294611,0.613346875,0.225996176080089,0.9973,0.1231,2.14575918572939,2.25,2.25346242293009,2.77717328153748,7.11798267980472,1.44795262292318,2.235528125,2.03170667193775,5.4696,-3.2231,22.7489686754862,1,29.8341694560357,1.78770893370318,63.9906973300807,1.44037062286801,-14.650140625,5.04420588806599,-4.8445,-23.6953,63.4831154446059,1,64.7586325731451,1.15801926298333,158.872467523073,1.39655634643321,13.448628125,2.03055895041709,19.3446,9.2324,23.4208711233069,2.25,23.4208711233069,2.5,63.9545486569173,1.4360800988229,20.4762969026674,3.78153277163754,26.994105499905,11.2709327462282,37.9154496916789,1.25,37.9979263289294,1.43073106073155,119.103275278831,1.4164497071128,4.66249994875,0.420437537910084,5.44999981,4.30999994,-0.158596875,2.07259663278892,2.4703,-2.7409,28.2225578701398,1,28.8997601571536,1.31390572061254,65.2785688249214,1.40275221184547,0.000531250000000009,0.813358965087808,0.751,-1.6203,8.58525016232155,1,8.58525016232155,1.25,25.617579581998,1.4005984181421,-0.0763875,0.539022884037523,0.7702,-0.7169,6.45833756697725,2.25,6.45833756697725,2.5,16.977081732736,1.4005984181421,32,"Bike"
69,0.20370625,0.125172136798271,0.443,0.0145,1.28884599878051,2.75,1.28884599878051,3,3.94242556302589,1.45016160555775,-0.71120625,0.350749302013423,0.0303,-1.4028,4.79588689993235,1,4.79588689993235,1.25,11.0472110634313,1.44210011454904,0.614809375,0.207087544771763,0.9977,0.2897,1.95584770623891,2,2.08044132947632,1.69469463491788,6.52243583257053,1.45993025812847,2.676146875,1.85242570178539,4.6536,-3.2231,17.8483239199149,0.25,17.8483239199149,0.5,58.3440582475199,1.45099792619959,-14.934034375,4.93155497800017,-5.9793,-22.7763,62.8609770045096,1,68.2565527213316,1.00889493457339,155.324410911582,1.4160398833451,13.08416875,2.14636678891105,19.3446,9.2324,27.5154444514856,1,28.4675854264708,1.52974708705438,67.6020359856121,1.42997831424911,20.4482586814889,3.88196598336973,27.3746432763972,12.058149865962,43.9774299659208,1,43.9774299659208,1.25,122.266522878797,1.42691996100178,4.513124869375,0.666630540799492,5.44999981,3.46000004,0.078059375,2.01584344579974,2.3936,-2.7409,30.9822418439652,1,31.9910438282626,1.15555590290007,63.4910686600092,1.36293481707619,0.012915625,0.895844530762102,0.98,-1.9026,11.9474239476036,1,11.9474239476036,1.25,28.2155475564448,1.41474666125096,-0.070871875,0.476704520800055,0.767,-0.7862,5.6834930833389,2.25,6.06209725283086,1.9318349599662,15.0143006014266,1.41474666125096,32,"Bike"
71,0.218096875,0.123806721075504,0.443,0.0136,1.47761550188933,2.5,1.47761550188933,2.75,3.89942038641642,1.40486761211749,-0.765578125,0.370044951702144,0.1202,-1.4028,4.4623954520009,1.25,4.4623954520009,1.5,11.654947453764,1.40630036258497,0.51545,0.247351751625611,0.9977,0.0215,3.39015534758583,0.25,3.39015534758583,0.5,7.7905985598027,1.41577569795104,3.040790625,1.28282060882471,4.6536,-0.0793,13.6902206888081,0.25,13.6902206888081,0.5,40.4037582993216,1.42599567773903,-16.24164375,6.11150783363687,-3.5272,-23.6784,71.3623763910566,1,75.9383648422246,0.983934253939279,192.488243216566,1.35132890970647,9.909278125,4.02025611122334,15.5581,3.4288,75.3285608088294,0.25,75.3285608088294,0.5,126.622113101267,1.2720501800779,20.2410087287336,3.93071177616829,27.3746432763972,12.058149865962,48.8133740180936,1,50.7223936335498,1.08030915095427,123.80182190408,1.38446634368333,4.18874992625,0.709200945464965,5.44999981,3.43000007,-0.199703125,1.7464850945467,2.1561,-2.6834,23.4759544461149,1,23.476930538901,1.24197098865725,55.0073495452199,1.32679260269389,0.1521625,0.665908794854458,0.98,-1.9026,8.37678631186121,1,8.37678631186121,1.25,20.9734843762309,1.41972195696141,-0.0645875,0.402025632909307,0.7915,-0.7862,4.72618561698594,0.25,5.91512028442254,1.3878202209436,12.6622119963299,1.41972195696141,32,"Bike"
73,0.19665625,0.116774602125689,0.4773,0.0136,1.10481688251392,2.75,1.10616671887573,2.84587028907016,3.67793654648908,1.42976207516239,-0.894803125,0.298817852043008,0.1202,-1.2753,3.1541577356462,0.25,3.1541577356462,0.5,9.41157647952775,1.41303426876283,0.40755625,0.26122489746663,1.0236,0.0215,3.36437390690394,0.25,3.36437390690394,0.5,8.22754759816071,1.38487145741436,2.797859375,1.12417145428042,4.2079,-0.0793,11.9472576372063,1,11.9472576372063,1.25,35.4069395309733,1.43994742901228,-17.49874375,5.25356905227831,-3.5272,-23.6784,76.815075497426,0.5,77.7658821313022,0.701377966943587,165.466576337217,1.28493928766886,7.73140625,4.30745154047124,17.283,3.4288,79.4687156336379,0.25,79.4687156336379,0.5,135.667629386379,1.24361997477423,20.3043110494974,2.77866978373486,24.3648624295316,14.0217932565703,37.9570395320383,0.5,37.9570395320383,0.75,87.5170710256278,1.35656981662057,3.309062498125,1.08055044595541,4.90999985,2.19000006,-0.075271875,1.04896132873594,1.5169,-2.6014,14.158422776498,0.5,14.1588603456451,0.747398034521771,33.0381190480027,1.37741527427603,0.12771875,0.256247247585533,0.6413,-0.4559,3.2323577667785,1,3.2323577667785,1.25,8.07077138072935,1.41642369790589,0.01639375,0.313481803698397,0.7915,-0.3846,3.55637632639205,0.25,3.55637632639205,0.5,9.87343276272239,1.41642369790589,32,"Bike"
